,Teff,errTeff,vmic,errvmic,logg,errlogg,[AlI/H],e_[AlI/H],[CI/H],e_[CI/H],[CaI/H],e_[CaI/H],[CoI/H],e_[CoI/H],[CrI/H],e_[CrI/H],[CrII/H],e_[CrII/H],[CuI/H],e_[CuI/H],[FeI/H],e_[FeI/H],[FeII/H],e_[FeII/H],[MgI/H],e_[MgI/H],[MnI/H],e_[MnI/H],[NaI/H],e_[NaI/H],[NiI/H],e_[NiI/H],[NLTE_OI/H],[LTE_OI/H],e_[OI/H],[SI/H],e_[SI/H],[ScI/H],e_[ScI/H],[ScII/H],e_[ScII/H],[SiI/H],e_[SiI/H],[TiI/H],e_[TiI/H],[TiII/H],e_[TiII/H],[VI/H],e_[VI/H],[ZnI/H],e_[ZnI/H],[Fe/H],e_[Fe/H],[AlI/Fe],e_[AlI/Fe],[CI/Fe],e_[CI/Fe],[CaI/Fe],e_[CaI/Fe],[CoI/Fe],e_[CoI/Fe],[CrI/Fe],e_[CrI/Fe],[CrII/Fe],e_[CrII/Fe],[CuI/Fe],e_[CuI/Fe],[FeI/Fe],e_[FeI/Fe],[FeII/Fe],e_[FeII/Fe],[MgI/Fe],e_[MgI/Fe],[MnI/Fe],e_[MnI/Fe],[NaI/Fe],e_[NaI/Fe],[NiI/Fe],e_[NiI/Fe],[NLTE_OI/Fe],[LTE_OI/Fe],e_[OI/Fe],[SI/Fe],e_[SI/Fe],[ScI/Fe],e_[ScI/Fe],[ScII/Fe],e_[ScII/Fe],[SiI/Fe],e_[SiI/Fe],[TiI/Fe],e_[TiI/Fe],[TiII/Fe],e_[TiII/Fe],[VI/Fe],e_[VI/Fe],[ZnI/Fe],e_[ZnI/Fe],[Fe/Fe],e_[Fe/Fe]
HIP64150,5740.805392128377,3.289233008540509,1.013242580486923,0.0195603468683708,4.366445471953877,0.0092051633516002,0.0727537436988545,0.0022657613645303,0.1053103666932301,0.0129885411858905,0.0514818487556272,0.0018536082700444,0.0506211693619959,0.0037159756400534,0.0493981635225038,0.0021920782496447,0.0543696294364284,0.0026048711712191,0.0450761286504936,0.0199516921193239,0.0495979439791935,0.0023497792812014,0.0496241090669782,0.0028394781087892,0.0726438356847937,0.0070604628725625,0.029979024656485,0.0050239366414921,0.0633912258528352,0.0094073580005448,0.0495346986253979,0.0024078162135371,0.0410000000000003,0.0561200061301351,0.0076157536197943,0.0513688275688761,0.0058101329156686,0.052392452671778,0.0096353748410305,0.0597554893008224,0.0032558017894461,0.0575712372247527,0.0019026048077828,0.055078088338826,0.002900042434175,0.0530113722155673,0.0029916573813043,0.0341685110141907,0.0047959108960695,0.0665443351132317,0.0069819500393817,0.0496018118617355,0.0026555285564834,0.023151931837119,0.0026643075269153,0.0557085548314946,0.0132609836424321,0.0018800368938917,0.0018756419062228,0.0010193575002604,0.003245838300867,-0.0002036483392316,0.00170335579094,0.0047678175746929,0.0022898614807798,-0.0045256832112418,0.0199150958467548,-3.867882541995493e-06,0.0016450756100815,2.229720524270229e-05,0.0023120095597009,0.0230420238230582,0.0071907147270237,-0.0196227872052504,0.0047944562699942,0.0137894139910997,0.0095100802382557,-6.711323633759592e-05,0.0019054626243972,-0.0086018118617351,0.0065181942683995,0.008069435604686,0.0017670157071405,0.0063600280035746,0.0027906408100425,0.0094965671474831,0.0101536774390868,0.0027823078686821,0.0079694253630172,0.0025707041132737,0.0054762764770905,0.0020846647786034,0.0034095603538318,0.0023696153182877,-0.0154333008475447,0.0042757838032379,0.0169425232514962,0.0068751651725668,0.0,0.0020618247424088
HIP64673,5897.312354133406,5.9557213704389165,1.1447273174399997,0.0337534809185111,4.2718360253842445,0.0162173460374212,0.0016314851666692,0.0040528203820874,0.0036921748740376,0.0051899772859479,-0.0186915863195444,0.0037733339136423,0.0207047612306019,0.0068307033609841,-0.0257787460622146,0.0039305845789392,-0.0200323851764512,0.0064947884146903,0.04586197464235,0.0095944753202016,-0.0213328721929564,0.0042962805234379,-0.0212684386975251,0.0047656957780992,-0.0066060078009121,0.0046023642582629,-0.0037421019020053,0.0090190179684067,0.0136580033385409,0.0088818425133232,-0.0180112900907867,0.0042335858085052,-0.0459999999999999,0.0128489122429442,0.0041560147344323,-0.0136865407520267,0.0086360501740975,-0.0132268563800769,0.0101129994688256,-0.0041904158910669,0.006211494311194,-0.0060661059696031,0.003286318603369,-0.0168866438955137,0.0058796934193523,-0.0176018142644303,0.0051246443317515,0.0060866401676922,0.0069046013077568,-0.0212210056687244,0.0046540215250801,-0.0213233472414578,0.0045892399265013,0.022954832408127,0.0044686621528065,0.0250155221154954,0.0069319101347878,0.0026317609219134,0.0034055214041847,0.0420281084720597,0.0056301679062018,-0.0044553988207567,0.0024188154150852,0.0012909620650066,0.0057852206684804,0.0671853218838078,0.009124213051945,-9.524951498599e-06,0.0023975704799559,5.490854393270031e-05,0.0031813255165851,0.0147173394405457,0.0049504679224025,0.0175812453394525,0.0083847850716315,0.0349813505799987,0.0090708291236294,0.0033120571506711,0.0027083921533121,-0.0246766527585421,0.034172259484402,0.0062094856891223,0.0076368064894311,0.0096958244570706,0.0080964908613809,0.0094629084379444,0.0171329313503909,0.0050208138319722,0.0152572412718547,0.0042178300604069,0.0044367033459441,0.0041690336334298,0.0037215329770275,0.0033656332835851,0.02740998740915,0.00525610101766,0.0001023415727334,0.003683139702675,0.0,0.0028929192366348
HIP64713,5778.473583832781,4.826474505697777,0.9828460312627716,0.0291772809198108,4.426158860940276,0.0119247255076206,-0.0513563833543737,0.0048881412992866,-0.0696505923501621,0.0043878336629008,-0.0385070862498057,0.0028432705059678,-0.0479213854221294,0.005277007258308,-0.0469144656324434,0.0034343410838671,-0.0438242206526007,0.0041864872944931,-0.032762695990691,0.0042703926978773,-0.047403827046233,0.0034500286170479,-0.0483019196894445,0.003692497307441,-0.04277409689327,0.003275414867618,-0.0463652143514854,0.0053229076755356,-0.0565394349348486,0.008155997357296,-0.0550652480555524,0.0034216937389833,-0.0329999999999994,-0.0324686190689143,0.0041879571439241,-0.0452771888329794,0.012312635076498,-0.0419483919085881,0.0102065923774844,-0.0535262905339448,0.0045432212086887,-0.0468039881418264,0.0024815889544701,-0.0423522714465017,0.004564829986559,-0.0468622939427684,0.0042378837750217,-0.0424749136077019,0.0054162297110411,-0.0574336883029375,0.0050003758738626,-0.0475365885674033,0.0036067166593791,-0.0038197947869704,0.0050106516341268,-0.0221140037827588,0.0056826199191253,0.0090295023175976,0.002293208736638,-0.000384796854726,0.0040539730998489,0.0006221229349599,0.0020623821940412,0.0037123679148026,0.0032480970666061,0.0147738925767123,0.0033098080529502,0.0001327615211703,0.0015136293387686,-0.0007653311220411,0.0020280509929051,0.0047624916741333,0.0034440189394353,0.0011713742159179,0.0044418131730427,-0.0090028463674452,0.0082218608242987,-0.007528659488149,0.0018689294997763,0.0145365885674039,0.015067969498489,0.0055480354728155,0.0022593997344239,0.012785671028386,0.0055881966588152,0.0097104066100902,-0.0059897019665415,0.0032368005715345,0.0007326004255769,0.0031139422949567,0.0051843171209016,0.0028513857748029,0.0006742946246349,0.0026032364844783,0.0050616749597014,0.0037987867643683,-0.0098970997355341,0.0043073371171425,0.0,0.0018466448705312
HIP65708,5729.550363374354,4.958983559455526,1.08699342400014,0.0272874901845144,4.200401226348171,0.0130700198674426,0.0247473170472507,0.0049825212358867,0.0105979529593965,0.0063236302817729,-0.039348661747585,0.0032654256545107,-0.0321945052367397,0.0048613964528514,-0.0617064488939484,0.0039473491751638,-0.0594267190269375,0.0043789411395657,-0.0285267334407157,0.011878358998772,-0.0630576430900444,0.0035455219080831,-0.0635877460705074,0.0038070193584796,-0.0110860179447918,0.0097486057501661,-0.0888403768738034,0.0057837822410473,-0.0550716397765884,0.003720858185431,-0.068024841205597,0.0036276700268372,-0.0079999999999997,0.0335892315178914,0.0034529526129732,-0.0043474730114767,0.0048526608888986,-0.0045692325951015,0.0061180898332624,-0.0212267380533502,0.0076429793274562,-0.0204521466155186,0.004161241285779,-0.0139325887478966,0.0055735969491122,-0.0243779122693842,0.0056640657112022,-0.028486235203956,0.0062793191467304,-0.0341841698781308,0.0073055906396165,-0.0631360061393302,0.0037062970203931,0.0878833231865809,0.0051793661242412,0.0737339590987267,0.0073234347498992,0.0237873443917451,0.0029475351392187,0.0309415009025904,0.0036033600860811,0.0014295572453817,0.0029804882337798,0.0037092871123926,0.0035919765382951,0.0346092726986144,0.0115986047223831,7.836304928579563e-05,0.0019512696300609,-0.0004517399311772,0.0023909053901845,0.0520499881945383,0.0098477036792984,-0.0257043707344732,0.0050654647509401,0.0080643663627417,0.0039624717382635,-0.0048888350662668,0.0024000429034678,0.0551360061393304,0.0967252376572216,0.0050827788937722,0.0587885331278534,0.006000526876194,0.0585667735442286,0.0053228947011484,0.0419092680859799,0.0069964804665799,0.0426838595238115,0.0046467334090713,0.0492034173914335,0.0043816576500036,0.038758093869946,0.0046492480860787,0.0346497709353741,0.005030409754979,0.0289518362611993,0.0069081892465711,0.0,0.0022296503397418
HIP68468,5830.797023071939,5.248734839765722,1.084155307563382,0.0309434712046098,4.3013245501719215,0.0128987404515504,0.1030875106384665,0.0025783859374146,0.0456507091860497,0.0071410951287032,0.0712931208765052,0.003006125052263,0.0888552053328777,0.0067889385470149,0.0630149563936641,0.0038079247174084,0.0679825643903805,0.0051510574285667,0.0717091727402084,0.0095734920497808,0.0661803317248874,0.0038608141402797,0.0666621136093723,0.0039809238550384,0.0864454503577993,0.0074732926029134,0.0529133104426424,0.0043336207719472,0.0873111630510343,0.0087024362688808,0.0703612428048698,0.0038210463966172,0.0230000000000002,0.0721055552222118,0.0023095785240066,0.0436228113448331,0.0136748982178285,0.0948816698397823,0.0097930098694231,0.0913125144992644,0.0053025613098812,0.0789287250729695,0.0021993873755455,0.079486473081082,0.0048006559502846,0.0750711855312185,0.0042749650974112,0.0760221316269293,0.0075501325053764,0.0703390657628167,0.0036698298016178,0.0662515516556373,0.0039448719658379,0.0368359589828291,0.0029545886331264,-0.0206008424695876,0.0081630132440198,0.0050415692208679,0.002463271785372,0.0226036536772404,0.0058583788047556,-0.0032365952619732,0.0025001103990191,0.0017310127347432,0.0043658328521466,0.005457621084571,0.0092011040531172,-7.121993074990507e-05,0.0020513813967498,0.0004105619537349,0.0022884852378579,0.0201938987021619,0.0075900309953596,-0.0133382412129949,0.0031048226879271,0.021059611395397,0.0088188993612265,0.0041096911492325,0.0023691440762198,-0.0432515516556371,0.0058540035665745,0.0045709260263164,-0.0226287403108042,0.0141921119754587,0.028630118184145,0.009262284960474,0.0250609628436271,0.004143930270718,0.0126771734173321,0.0030930871394752,0.0132349214254447,0.003013712703798,0.0088196338755811,0.0024607970177837,0.009770579971292,0.0064398714651902,0.0040875141071794,0.0024914126714336,0.0,0.0022084326439658
HIP69645,5748.3274988199,4.289627103675664,0.986532212298982,0.0258927848953566,4.437047363513515,0.0109335565065219,-0.0192384258116668,0.0020982983250213,-0.0122963104702353,0.0032635955728694,-0.022594782506562,0.0026421587281549,-0.0168179574681425,0.0051454654720877,-0.0202850404983771,0.0031391182680035,-0.0168843770494911,0.004335928168807,-0.0131313328354209,0.00558650494981,-0.0235662309274791,0.0030532819254229,-0.0222400461552842,0.0034119208879128,-0.0106119682951765,0.0096171415302074,-0.0201282351075723,0.0032257185771862,-0.0095012916149583,0.004939566101245,-0.0197035294135171,0.00320527806496,0.0086666666666665,0.0032826185802256,0.001709738804687,-0.0029664433196019,0.0072616953577946,-0.0142266433758731,0.003943193741957,-0.0205448439787131,0.0046085567792798,-0.0186834909367469,0.0025114463623485,-0.0202989525077198,0.0040127568036052,-0.0216357857431533,0.003649131396861,-0.0189938793271466,0.0052983283246456,-0.0121265082095825,0.0061246345592143,-0.0233701862220242,0.0032786582184074,0.0041317604103573,0.0024483251337512,0.0110738757517888,0.0046318111241089,0.0007754037154621,0.0023274984280993,0.0065522287538817,0.0042777602430765,0.003085145723647,0.0021537406998933,0.006485809172533,0.0037493622164142,0.0102388533866032,0.0051232262538613,-0.0001960447054549,0.0015807872378859,0.0011301400667399,0.0022160447038808,0.0127582179268476,0.0096958034822877,0.0032419511144518,0.0020931633783812,0.0138688946070658,0.0050883983629923,0.003666656808507,0.0021314555220763,0.0320368528886906,0.0266528048022498,0.0037229926946076,0.0204037429024223,0.0079143811446736,0.009143542846151,0.002924184471829,0.002825342243311,0.0037456881847587,0.0046866952852772,0.0031165603459799,0.0030712337143044,0.0026242629887154,0.0017344004788708,0.0023045959134391,0.0043763068948775,0.004146031376499,0.0112436780124416,0.0057571309865575,0.0,0.0019848799738675
HIP72043,5829.6926573103765,4.212369994294515,1.087402467898511,0.024086256368781,4.319430167071906,0.0109774216199718,0.0097828836107516,0.0038662014553328,-0.017972350674159,0.0034297948996605,-0.0238412204640943,0.0026489425188308,0.0047907010071585,0.0051717133525946,-0.0360725226473823,0.0032515452642787,-0.0345781019217928,0.0032561305510557,0.0137744290376942,0.0049158609207384,-0.0345041254317537,0.0030302404628389,-0.0361748330821346,0.0033139227609535,-0.0022474066456391,0.0121069268119882,-0.0311265591237482,0.0063775771502494,-0.0198196949041007,0.0024481057677724,-0.0324702360487446,0.0030476121884402,-0.0393333333333334,-0.0061281625050852,0.0046404552955599,-0.0292123382751452,0.009027003573565,0.0194346370317192,0.0047792208501346,-0.0106552366831424,0.0052027835019646,-0.0108837185493003,0.0036816547610015,-0.0148551814971176,0.0042219983725805,-0.0216509701729223,0.0036939320900159,0.0016831219351313,0.0056605111900282,-0.0280272907722235,0.0040480760791704,-0.0347510996061578,0.0032081084532233,0.0445339832169094,0.0040565395122462,0.0167787489319987,0.0046977109542307,0.0109098791420634,0.0023446103550533,0.0395418006133162,0.0043448145380084,-0.0013214230412245,0.0023546022753416,0.0001729976843649,0.0024471282925167,0.048525528643852,0.0044014644751864,0.000246974174404,0.0016146350715868,-0.0014237334759768,0.0021124993197723,0.0325036929605187,0.0121661468605948,0.0036245404824095,0.0059049689365391,0.014931404702057,0.0027215400320335,0.0022808635574132,0.0019381728077968,-0.0045822337271756,0.0286229371010726,0.0056549507948352,0.0055387613310125,0.0095355410652023,0.054185736637877,0.0040135329832719,0.0240958629230153,0.0044820893831196,0.0238673810568574,0.0040975725110611,0.0198959181090402,0.0029929827982785,0.0131001294332354,0.0024292985934597,0.0364342215412891,0.0046458823316985,0.0067238088339342,0.0034860445233086,0.0,0.0019300024726963
HIP73241,5641.936846300375,6.567089811185443,1.0391549148013153,0.0385024750978792,4.2127424638405975,0.0169210441820871,0.1498005215492796,0.0090398276841505,0.1332847345067073,0.0061974330936845,0.0877242417021599,0.0042152650104807,0.0665260239998797,0.0096165949901176,0.0787628619604219,0.0047719496058817,0.0713782249882601,0.0049977114660208,0.0091226878427083,0.0286210061199973,0.0700748236239062,0.004828686559217,0.0681977473984363,0.0051446844279904,0.1186909691873079,0.0134406543076622,0.020766941284504,0.010953063127773,0.0684340706930672,0.0062392856607493,0.0679733333515607,0.0047360312067513,0.0673333333333333,0.0976260211882948,0.0019741078499937,0.1329059313720983,0.0105127784094951,0.1132822243107886,0.0130361575237498,0.0942783485836893,0.0076049917329858,0.0927825084653527,0.0037852871794849,0.1015289797832796,0.0062361446638768,0.0829922480923035,0.0060693858339267,0.0542480280682061,0.014678167421798,0.0975910055306095,0.0131000014631753,0.0697973427905758,0.0050217683299745,0.0800031787587038,0.0093206068803653,0.0634873917161315,0.0079713131201434,0.017926898911584,0.0039150993368486,-0.0032713187906961,0.0087789077186931,0.0089655191698461,0.0035292733877653,0.0015808821976843,0.0039528410908899,-0.0606746549478675,0.0284751235190834,0.0002774808333304,0.0030527806014538,-0.0015995953921394,0.0035234027946485,0.0488936263967321,0.013611793590663,-0.0490304015060718,0.0104103633026241,-0.0013632720975085,0.0066365570235315,-0.0018240094390151,0.0033125628584316,-0.0024640094572424,0.027828678397719,0.005377421779182,0.0631085885815225,0.0115680522399889,0.0434848815202128,0.0125305692062041,0.0244810057931135,0.0065833787659697,0.0229851656747769,0.0048327278049475,0.0317316369927038,0.0044819107176928,0.0131949053017277,0.0045196543065371,-0.0155493147223697,0.0139469182183902,0.0277936627400336,0.0127520219241695,0.0,0.003348587156108
HIP73815,5776.263115205273,3.47822352611263,1.0573743402568971,0.0201797767568166,4.310247384807815,0.009371523371661,0.040472224754747,0.0021415113810125,0.0450437260033513,0.0047512160450028,0.0192357785157259,0.0020209003068815,0.0178201240017529,0.0037005444693831,0.0177841750733808,0.0023979601604499,0.0198138489523584,0.0026642537195628,0.0156809621366375,0.0051629246147752,0.0179218960246635,0.0025043597839922,0.0175049966040792,0.0028253290242676,0.0327525367269442,0.0059127253487926,0.0064722350058015,0.0027629265372696,0.0063466157888569,0.0107835182159511,0.0143660319391324,0.0024467124645761,0.0093333333333328,0.0410150446078567,0.0017146086351908,0.0350483683384238,0.0073689894542237,0.021951827075765,0.0066506050720839,0.0278484745040176,0.0036695291380471,0.0232870733307115,0.0021732300078251,0.0202947695322197,0.0029533666416706,0.0229389304624286,0.0030188451722963,0.0129820053910304,0.0043310181974962,0.0267299738344455,0.003850890395757,0.017860267414664,0.0027042472164882,0.022611957340083,0.0024696386957217,0.0271834585886872,0.0054712222960057,0.0013755111010619,0.0018707728633352,-4.014341291110057e-05,0.0030254464765269,-7.609234128319944e-05,0.0016966908893392,0.0019535815376943,0.0021355056516674,-0.0021793052780265,0.0049157808939748,6.16286099994999e-05,0.0015374367132101,-0.0003552708105847,0.0020330833605417,0.0148922693122801,0.0060311636220111,-0.0113880324088625,0.002079444600487,-0.0115136516258071,0.0108517347159691,-0.0034942354755316,0.0016724015203513,-0.0085269340813312,0.0231547771931927,0.0032114439249739,0.0171881009237598,0.0078178471696989,0.0040915596611009,0.0063572530021411,0.0099882070893536,0.0030667131773661,0.0054268059160475,0.002717361546746,0.0024345021175556,0.0018333505969156,0.0050786630477645,0.0021267819589364,-0.0048782620236336,0.0035432109141838,0.0088697064197815,0.0035269054461898,0.0,0.0018475865007858
HIP74389,5839.20244008564,4.7980546155436645,1.05630395905994,0.0295252856920358,4.428171266002437,0.011622561277331,0.0587569040473403,0.0071201798029098,0.0238236962471882,0.0029329792026786,0.0830948862049869,0.0030030391839844,0.057694031992871,0.0051621316174642,0.0820157839997326,0.0036515381663738,0.0781443496598878,0.0055058499770083,0.0461263032942463,0.0041388035911181,0.0780493072992412,0.0035301056533898,0.0776668022072956,0.0036946193798317,0.075893592371324,0.0031098158243973,0.0620320771630001,0.0037199014970374,0.0503036481302634,0.0091069759127764,0.068913536008725,0.0034768787363086,0.036666666666667,0.0555836549995642,0.0049220920332961,0.0518032627148425,0.0061245075890139,0.0738493730344388,0.007220712927563,0.0645791553683134,0.0069562957488566,0.0681431809950795,0.0032525814733129,0.0806056443358687,0.0043669154935045,0.0708050414351343,0.0040876108490465,0.0707090023360558,0.0065308632397563,0.0559377045331095,0.005025249694853,0.0779927630682579,0.0036422659542505,-0.0192358590209176,0.0072370038257267,-0.0541690668210697,0.0046895086154171,0.0051021231367289,0.0025169834587095,-0.0202987310753869,0.0040567137607313,0.0040230209314746,0.0024748864940296,0.0001515865916298,0.0048822129642698,-0.0318664597740116,0.003325553289098,5.654423098329364e-05,0.0017751214652695,-0.0003259608609623,0.0021123673079428,-0.0020991706969339,0.0033258687015673,-0.0159606859052578,0.0024248752355613,-0.0276891149379945,0.0091969387568417,-0.0090792270595329,0.002063969449267,-0.0413260964015909,-0.0224091080686937,0.0061251590296638,-0.0261895003534154,0.0070608755954206,-0.0041433900338191,0.0065847070597779,-0.0134136076999445,0.0062398437586149,-0.0098495820731784,0.0038145524118635,0.0026128812676107,0.0026384369570905,-0.0071877216331236,0.0024805260243549,-0.0072837607322021,0.0054061015817311,-0.0220550585351484,0.0043487751222336,0.0,0.0019933931565675
HIP74432,5653.9427790735,5.544891668980161,1.0859687368190258,0.0308517948193108,4.1453060744709695,0.0159399545855566,0.1471036540067931,0.0048004898821856,0.1439401392325386,0.0124740596190397,0.0509388988684734,0.0033660131422259,0.0624365785337843,0.0081656680291374,0.0300299363280849,0.0039892387616806,0.0242142648960471,0.005287431993706,0.0045848672378712,0.0287635123886105,0.0289215766914847,0.0039949672085211,0.0283299746899434,0.0046536561418517,0.088113216635695,0.0141200220276003,-0.0193406760841131,0.0076836969034279,0.0417595248501147,0.0089726568199004,0.0379820987342645,0.0040983159865052,0.0560000000000003,0.1006869446062161,0.0027711925213722,0.0972175426678647,0.0145834400510701,0.0905241666743846,0.0146396923635084,0.0994239657231379,0.0171066375053043,0.0787952766435413,0.0042348029160606,0.0815687961211034,0.0066956455347188,0.0683782105230713,0.0062995857788818,0.0475434622491998,0.0108842123115183,0.0711044303673986,0.0171944951288464,0.0288341224825612,0.0043894832155752,0.1182695315242318,0.0053465483378896,0.1151060167499773,0.0132185306102692,0.0221047763859122,0.0034326106096867,0.0336024560512231,0.0076148241823558,0.0011958138455237,0.0033074380372266,-0.004619857586514,0.0048511544133366,-0.02424925524469,0.0286960463781553,8.745420892350073e-05,0.0029118619890974,-0.0005041477926178,0.0037519910765278,0.0592790941531338,0.0143043100486697,-0.0481747985666742,0.0072873302233469,0.0129254023675535,0.009273309173372,0.0091479762517033,0.0033189713932305,0.0271658775174391,0.0718528221236549,0.0051795825438536,0.0683834201853035,0.0151827070738124,0.0616900441918234,0.0144000832139011,0.0705898432405767,0.0168715866380156,0.0499611541609801,0.0051090227944428,0.0527346736385422,0.0058307507155834,0.0395440880405101,0.0055150847176249,0.0187093397666386,0.0102932610679574,0.0422703078848373,0.0170764838240506,0.0,0.0034310662178611
HIP7585,5815.226561976112,3.627154855173662,1.027402367512585,0.0224823710995818,4.435046708546662,0.0091352359232366,0.0605206169293532,0.0081368116797169,0.0452921548144256,0.0038788568957395,0.0805124684383062,0.0023021188033463,0.0447261939820667,0.0045705487079638,0.0814150996821802,0.0027770588397622,0.0790181071589513,0.0033310849265261,0.043228409788327,0.0047006224171265,0.0756694731036285,0.002653165534844,0.0749136514630782,0.0028890543476021,0.0739232995514809,0.0031427580751062,0.0631465449694704,0.003411031016855,0.057025871561161,0.0028016592385856,0.0678789532647923,0.0026268519177166,0.0449999999999998,0.0589901177017845,0.0033261052201519,0.0577231552048014,0.0048151302194475,0.0667969206541578,0.0089507125319062,0.0742428061145536,0.0034002577199513,0.0734719402956128,0.00190469344293,0.0798940466858822,0.0034419164793284,0.0745624912259661,0.0032248230262532,0.0659402633314722,0.0047826348183258,0.0681959652074185,0.0026119691152118,0.0755577429480688,0.0028059752503646,-0.0150371260187156,0.0082181462691959,-0.0302655881336432,0.0047988677582986,0.0049547254902373,0.0020366316978459,-0.030831548966002,0.0039441633167944,0.0058573567341114,0.0020041544996835,0.0034603642108824,0.0028034713648561,-0.0323293331597418,0.0043702333399898,0.0001117301555596,0.0014688582093502,-0.0006440914849906,0.0018887809138842,-0.0016344433965879,0.0033218920040856,-0.0124111979785983,0.0027447993408259,-0.0185318713869078,0.0030277615838256,-0.0076787896832764,0.0016927648076324,-0.030557742948069,-0.0165676252462843,0.0043548753524713,-0.0178345877432673,0.0055308432107239,-0.008760822293911,0.008692938515179,-0.0013149368335152,0.0025795023938942,-0.002085802652456,0.0025031440303602,0.0043363037378133,0.0023230624196108,-0.0009952517221026,0.0022055189888782,-0.0096174796165966,0.0039644465006971,-0.0073617777406503,0.0019038146843643,0.0,0.0017340476718925
HIP76114,5731.075643647189,4.207687577363271,0.9805719580490326,0.0255942433340716,4.404314483340934,0.0102422303354723,-0.0127296003423031,0.0050103804249492,-0.0319321201440271,0.0057292697593443,-0.0259701092663212,0.0022298542841216,-0.0336740884616566,0.0043385260549064,-0.0271143245664915,0.0030213681329992,-0.0280034072920496,0.0033685395978209,-0.0245256004819056,0.0044545686352391,-0.0285419152086469,0.0030230520652303,-0.0288476246453558,0.0031493415498089,-0.0235314142977079,0.0020190068832922,-0.0264912577590016,0.0031662265751879,-0.0207226726643931,0.0077423059833638,-0.0258708827448793,0.0029599928033536,-0.0043333333333332,-0.0060477000258831,0.0033230281945246,-0.0119007281836274,0.0089497174909685,-0.0373882580389705,0.0102243806530302,-0.0097061463935965,0.0126882806657246,-0.0215470296316348,0.0021369602100806,-0.0252363504129855,0.0036392984688861,-0.0265178380586513,0.0036372377044015,-0.031660353406661,0.005312281291655,-0.0247623246703512,0.0052434809991708,-0.0285871070384212,0.0031077956911573,0.0158575066961181,0.0050891375574435,-0.0033450131056058,0.0065176398004953,0.0026169977721,0.0016344877973372,-0.0050869814232353,0.0031946389730272,0.0014727824719296,0.0018150634146864,0.0005836997463716,0.0024335384728193,0.0040615065565156,0.0037857052657137,4.519182977430133e-05,0.0013167407443863,-0.0002605176069345,0.0015969084193802,0.0050556927407133,0.0021859645177822,0.0020958492794196,0.0018538636841878,0.0078644343740281,0.0077880728925168,0.0027162242935419,0.001554995779664,0.024253773705088,0.0225394070125381,0.00456236272076,0.0166863788547938,0.0094279903241634,-0.0088011510005493,0.0098520353639979,0.0188809606448247,0.0123772313031981,0.0070400774067864,0.0026641044525453,0.0033507566254356,0.0018849759605233,0.0020692689797698,0.0021568445916255,-0.0030732463682397,0.0041251958929051,0.00382478236807,0.004735637356464,0.0,0.001502929385642
HIP77052,5677.790295687434,5.157444898981993,0.9849053634587124,0.0325942299759853,4.45414183229922,0.0129191291121539,0.0361155559772119,0.001980689172403,-0.0430938565597585,0.0047672282966439,0.0520324837964289,0.0037936567581051,-0.0081404336339256,0.006562981764385,0.0506911974363136,0.0042342987457104,0.0468707089269219,0.0056473761201495,-0.0274469484010267,0.0139098222406646,0.0399104115812802,0.0037232246041809,0.0371501384227007,0.0041096000161796,0.0423523502321404,0.0032928213912889,0.0107840299820755,0.0074822751701251,-0.0001524929208604,0.0115449640299354,0.0245660774926467,0.0036801328228573,0.0423333333333335,0.0223627259838832,0.0033734347469386,-0.0069411026086449,0.0177022212239966,0.0255984468866707,0.0115559256967927,0.0328607532130649,0.0049483375951754,0.0357038668012008,0.00257218226775,0.0547243383677699,0.0046914747297041,0.0414276311680063,0.0045549435767835,0.0172430988503305,0.0093584396949367,0.0188108096065437,0.0057032820046359,0.0395023712013162,0.0039630305291726,-0.0033868152241042,0.0025769938016471,-0.0825962277610747,0.0062022731436406,0.0125301125951126,0.0034991579682849,-0.0476428048352418,0.0056951756421763,0.0111888262349973,0.0032691139980197,0.0073683377256056,0.0050357523087766,-0.0669493196023429,0.0136909060899732,0.0004080403799639,0.0020633854180041,-0.0023522327786155,0.0027081135842531,0.0028499790308242,0.0036399141194754,-0.0287183412192407,0.0069196613401694,-0.0396548641221766,0.0116603814834862,-0.0149362937086695,0.0023624616000828,0.0028309621320172,-0.017139645217433,0.005201564125686,-0.0464434738099611,0.0181086658271639,-0.0139039243146455,0.0111581303521425,-0.0066416179882513,0.0038217024768989,-0.0037985044001154,0.0034456958269569,0.0152219671664537,0.0030428962360032,0.0019252599666901,0.0031047044654285,-0.0222592723509857,0.0085629101908399,-0.0206915615947725,0.0051204465348495,0.0,0.0024714665184441
